,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
lengthscale__3,4.439707513227151,0.44362643048784417,0.01735338611522761,3.561958696449531,5.3291071187761085,552.2174783695444,0.9989678620576143
lengthscale__4,6.192036127379856,0.4291759186745243,0.017435449005129357,5.459097211495182,7.1029600156991535,536.8390488079082,0.9986822601782697
lengthscale__5,3.138776682104294,0.19508567873926097,0.006395351793398318,2.799163495425079,3.510604866735653,951.1448497536168,0.9989972384582516
lengthscale__6,2.9029163940481415,0.15954928018010178,0.006725520712566267,2.6123285987707026,3.207846998426443,513.9202761681438,0.9982942767916796
lengthscale__7,11.474483792630705,0.8773294812207078,0.037083509390272426,9.830469156793221,13.120231837709118,429.0738677287105,1.003426289748446
tf__0,0.5013518831598944,0.001083381419466029,4.317107288310209e-05,0.4989644487582145,0.5032832520025564,641.2545604276407,0.998396720284199
tf__1,0.5038585246229254,0.0003492328189439855,1.1724442489550218e-05,0.5032262447146566,0.5046142760332127,1038.4697752505758,0.9990584386594659
tf__2,0.5449627950201086,0.0006871514291213503,2.3487465725791795e-05,0.5437075226326084,0.5463217628625341,669.4295327446662,1.0031481942891725
tf__3,0.5150203859721992,0.00526200372083783,0.00021303922805136188,0.5057565685293707,0.5257313739755675,541.266646574336,0.9985691388787264
sigma1,0.0022991842458606635,0.0011875215332948401,9.88910950899475e-05,0.0005410277654796373,0.004467910092353073,47.03340259425106,1.010869054774943
colcholpacked__0,1.0219796661552796,0.5307222330155015,0.04098894030157554,0.24751024634264274,1.9816545480575356,58.32289880785719,1.0010677391036504
colcholpacked__1,0.3654416086751995,0.21288866845055626,0.015738957995123634,0.07976361452232697,0.8375733666808234,81.5221234392426,1.0032838810603544
colcholpacked__2,1.6512397880667773,0.8495313915733983,0.06551034603136188,0.44951862104808515,3.218082772639921,59.808930804999136,1.0011061558969547
colcholpacked__3,0.5023589692017233,0.3023954967002153,0.021514179406371257,0.11143710510186697,1.1195331229765042,60.44253449627375,1.0017606582552097
colcholpacked__4,0.151638310102249,0.17150382427140107,0.008442050298557886,-0.11018774200518579,0.5566791100417975,293.33260568201666,0.9991133749770665
colcholpacked__5,2.8562566812257266,1.466056045118113,0.11373958330285269,0.7196977204122493,5.4586048433022745,56.52554268047906,1.0006106636721854
colcholpacked__6,0.03719531627777186,0.06889078009255528,0.002770196334763363,-0.10937684232406844,0.1971091180811394,589.0711428620199,0.9984809438994594
colcholpacked__7,-0.004068499492661338,0.0638582475593387,0.002391585335166076,-0.12617721988475203,0.11837920049166824,655.2405040356546,0.9986630854168002
colcholpacked__8,0.8724323573511927,0.45166840194739144,0.03495932637631614,0.24925544282996667,1.7103667120116497,55.68738988759048,1.0011581309545685
colcholpacked__9,0.7524919377162326,0.38619786044639576,0.029863216535651504,0.21817454754957322,1.500576193661854,61.040191351778766,1.000423509392492
